host_identity_verified,instant_bookable,construction_year,price,minimum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,cancellation_policy_moderate,cancellation_policy_strict,room_type_Hotel room,room_type_Private room,room_type_Shared room,last_review_year,last_review_month,days_since_last_review,property_age,neighbourhood_freq
1,1,2018.0,946.0,6.0,14.0,1.37,3.0,268.0,False,False,False,False,False,2021,11,1311,7.0,379
0,0,2018.0,884.0,1.0,14.0,1.77,2.0,362.0,True,False,False,True,False,2021,11,1311,7.0,1535
0,1,2018.0,567.0,3.0,3.0,0.48,3.0,47.0,False,True,False,True,False,2021,11,1311,7.0,3541
1,0,2007.0,1150.0,1.0,6.0,0.86,4.0,331.0,False,True,False,False,False,2021,11,1311,18.0,693
1,0,2011.0,889.0,1.0,3.0,0.68,2.0,358.0,False,False,False,False,False,2021,11,1311,14.0,1470
0,0,2012.0,924.0,1.0,2.0,0.48,3.0,221.0,False,False,False,True,False,2021,11,1311,13.0,911
0,0,2016.0,828.0,2.0,3.0,0.71,4.0,198.0,False,True,False,True,False,2021,11,1311,9.0,1323
1,1,2006.0,93.0,7.0,1.0,0.29,3.0,308.0,False,True,False,True,False,2021,11,1311,19.0,3087
0,0,2008.0,1164.0,6.0,16.0,0.23,5.0,90.0,False,False,False,True,False,2021,11,1312,17.0,189
1,1,2010.0,580.0,1.0,24.0,0.75,3.0,88.0,False,False,False,False,False,2021,11,1312,15.0,2017
0,0,2014.0,1148.0,1.0,48.0,1.59,3.0,361.0,False,False,False,True,False,2021,11,1312,11.0,39
0,1,2009.0,829.0,3.0,68.0,2.29,3.0,180.0,False,False,False,True,False,2021,11,1312,16.0,35
0,1,2004.0,386.0,4.0,4.0,0.43,5.0,163.0,True,False,False,True,False,2021,11,1312,21.0,47
1,1,2013.0,1139.0,1.0,24.0,1.54,2.0,22.0,True,False,False,True,False,2021,11,1312,12.0,693
0,0,2014.0,526.0,1.0,12.0,0.84,3.0,168.0,False,True,False,True,False,2021,11,1312,11.0,116
1,0,2015.0,770.0,1.0,2.0,0.3,4.0,365.0,False,True,False,True,False,2021,11,1312,10.0,199
1,0,2015.0,1073.0,5.0,8.0,1.05,3.0,35.0,False,False,False,False,False,2021,11,1312,10.0,1323
0,0,2011.0,1011.0,1.0,2.0,0.48,3.0,89.0,False,True,False,False,False,2021,11,1312,14.0,349
0,0,2015.0,258.0,1.0,1.0,0.28,4.0,64.0,True,False,False,False,False,2021,11,1312,10.0,250
1,1,2011.0,443.0,2.0,11.0,0.25,3.0,153.0,False,True,False,True,False,2021,11,1313,14.0,836
1,1,2006.0,402.0,2.0,4.0,0.32,3.0,268.0,False,False,False,False,False,2021,11,1313,19.0,1337
0,0,2011.0,698.0,4.0,16.0,1.19,4.0,105.0,False,True,False,True,False,2021,11,1313,14.0,3541
1,0,2018.0,84.0,2.0,2.0,0.5,2.0,338.0,False,False,False,True,False,2021,11,1313,7.0,72
0,0,2020.0,1079.0,1.0,51.0,1.49,4.0,1.0,False,True,False,True,False,2021,11,1314,5.0,196
1,1,2022.0,534.0,7.0,77.0,0.71,5.0,57.0,True,False,False,False,False,2021,11,1315,3.0,250
0,1,2016.0,421.0,7.0,5.0,0.79,3.0,214.0,True,False,False,True,False,2021,11,1315,9.0,836
0,0,2007.0,1074.0,7.0,4.0,0.15,4.0,102.0,True,False,False,False,False,2021,11,1315,18.0,519
1,0,2012.0,174.0,4.0,2.0,0.53,5.0,141.0,True,False,False,True,False,2021,11,1315,13.0,89
0,0,2014.0,147.0,1.0,13.0,0.96,5.0,362.0,True,False,False,False,False,2021,11,1315,11.0,2017
0,0,2013.0,1093.0,4.0,6.0,1.05,5.0,262.0,True,False,False,False,False,2021,11,1316,12.0,152
0,1,2010.0,668.0,2.0,18.0,0.42,2.0,92.0,False,False,False,True,False,2021,11,1316,15.0,2418
1,0,2016.0,122.0,2.0,23.0,0.51,3.0,197.0,True,False,False,False,False,2021,11,1316,9.0,6
1,1,2020.0,945.0,5.0,6.0,0.45,4.0,356.0,True,False,False,False,False,2021,11,1316,5.0,3541
1,1,2017.0,1172.0,7.0,2.0,0.43,2.0,18.0,True,False,False,False,False,2021,11,1316,8.0,379
0,0,2004.0,1151.0,1.0,16.0,1.97,2.0,176.0,False,False,False,True,False,2021,11,1316,21.0,3087
0,1,2019.0,365.0,2.0,7.0,1.04,4.0,89.0,False,True,False,True,False,2021,11,1316,6.0,2017
1,0,2013.0,1055.0,1.0,6.0,1.08,4.0,74.0,True,False,False,True,False,2021,11,1316,12.0,836
1,1,2020.0,557.0,3.0,2.0,0.43,3.0,365.0,False,True,False,True,False,2021,11,1316,5.0,3541
0,1,2011.0,1044.0,5.0,1.0,0.27,5.0,62.0,False,True,False,True,False,2021,11,1316,14.0,199
1,1,2021.0,306.0,3.0,1.0,0.27,2.0,308.0,False,False,False,True,False,2021,11,1316,4.0,836
0,0,2016.0,550.0,6.0,2.0,0.39,4.0,44.0,False,True,False,False,False,2021,11,1317,9.0,452
0,1,2020.0,445.0,2.0,3.0,0.71,2.0,20.0,True,False,False,True,False,2021,11,1317,5.0,836
0,1,2020.0,69.0,1.0,37.0,1.32,3.0,333.0,False,False,False,True,False,2021,11,1317,5.0,67
0,1,2014.0,346.0,1.0,29.0,1.47,2.0,293.0,False,False,False,True,False,2021,11,1317,11.0,1337
1,0,2007.0,403.0,1.0,1.0,0.27,2.0,24.0,False,False,False,True,False,2021,11,1317,18.0,115
1,1,2007.0,832.0,1.0,13.0,1.21,2.0,364.0,False,True,False,True,False,2021,11,1317,18.0,179
1,1,2016.0,870.0,1.0,5.0,0.5,3.0,364.0,False,True,False,True,False,2021,11,1317,9.0,179
1,1,2009.0,272.0,3.0,7.0,0.75,2.0,3.0,True,False,False,False,False,2021,11,1317,16.0,2017
1,1,2007.0,890.0,1.0,2.0,0.24,3.0,364.0,False,False,False,True,False,2021,11,1317,18.0,179
0,1,2016.0,678.0,3.0,4.0,0.59,4.0,196.0,False,True,False,False,False,2021,11,1317,9.0,360
1,1,2005.0,904.0,2.0,5.0,0.85,4.0,255.0,False,False,False,True,False,2021,11,1317,20.0,836
1,1,2003.0,849.0,2.0,10.0,0.11,2.0,281.0,False,True,False,True,False,2021,11,1318,22.0,1470
1,0,2009.0,757.0,5.0,6.0,0.11,4.0,9.0,False,True,False,False,False,2021,11,1318,16.0,3087
0,0,2015.0,851.0,6.0,4.0,0.12,2.0,302.0,False,False,False,True,False,2021,11,1318,10.0,692
0,1,2012.0,712.0,1.0,53.0,1.34,5.0,361.0,True,False,False,True,False,2021,11,1318,13.0,534
1,1,2014.0,456.0,1.0,27.0,1.06,3.0,314.0,True,False,False,True,False,2021,11,1318,11.0,1337
0,0,2016.0,663.0,1.0,1.0,0.27,5.0,365.0,False,False,False,False,True,2021,11,1318,9.0,767
1,1,2017.0,1035.0,1.0,7.0,0.65,3.0,223.0,False,False,False,False,False,2021,11,1318,8.0,1535
1,1,2015.0,612.0,1.0,22.0,1.24,2.0,158.0,True,False,False,False,False,2021,11,1318,10.0,1337
1,0,2018.0,332.0,1.0,33.0,2.02,2.0,349.0,True,False,False,True,False,2021,11,1318,7.0,693
1,1,2016.0,646.0,2.0,3.0,0.35,2.0,364.0,False,False,False,False,False,2021,11,1318,9.0,103
0,1,2019.0,853.0,2.0,23.0,1.7,5.0,90.0,True,False,False,False,False,2021,11,1318,6.0,412
0,1,2006.0,744.0,1.0,14.0,1.26,5.0,363.0,False,True,False,True,False,2021,11,1318,19.0,179
0,1,2012.0,1169.0,1.0,11.0,1.02,3.0,365.0,False,False,False,True,False,2021,11,1318,13.0,179
1,0,2019.0,377.0,3.0,18.0,1.93,3.0,72.0,True,False,False,False,False,2021,11,1318,6.0,93
0,0,2022.0,775.0,1.0,2.0,0.53,4.0,177.0,True,False,False,False,True,2021,11,1318,3.0,692
0,0,2012.0,780.0,1.0,3.0,0.39,2.0,179.0,False,False,False,False,False,2021,11,1318,13.0,51
0,0,2018.0,777.0,1.0,7.0,0.73,3.0,364.0,False,False,False,True,False,2021,11,1318,7.0,179
1,1,2010.0,76.0,1.0,8.0,0.92,4.0,364.0,False,True,False,True,False,2021,11,1318,15.0,1535
1,1,2013.0,181.0,2.0,13.0,1.52,4.0,365.0,False,True,False,True,False,2021,11,1318,12.0,189
0,1,2020.0,140.0,2.0,9.0,1.02,3.0,11.0,False,False,False,False,False,2021,11,1318,5.0,3087
1,1,2018.0,752.0,1.0,4.0,0.48,5.0,364.0,False,True,False,True,False,2021,11,1318,7.0,179
1,1,2004.0,983.0,1.0,13.0,1.7,4.0,365.0,True,False,False,True,False,2021,11,1318,21.0,591
0,0,2006.0,1030.0,3.0,4.0,0.64,5.0,89.0,True,False,False,True,False,2021,11,1318,19.0,3087
0,1,2013.0,780.0,7.0,1.0,0.27,5.0,329.0,False,False,False,False,False,2021,11,1318,12.0,3541
1,1,2015.0,353.0,5.0,2.0,0.41,4.0,364.0,True,False,False,True,False,2021,11,1318,10.0,1535
0,0,2018.0,580.0,1.0,12.0,2.16,5.0,338.0,False,False,False,False,False,2021,11,1318,7.0,144
0,1,2016.0,706.0,1.0,1.0,0.27,3.0,339.0,False,True,False,True,False,2021,11,1318,9.0,137
1,0,2016.0,907.0,3.0,10.0,0.08,3.0,32.0,False,True,True,False,False,2021,11,1319,9.0,811
0,1,2018.0,459.0,2.0,37.0,1.12,2.0,161.0,True,False,False,False,False,2021,11,1319,7.0,148
1,0,2020.0,683.0,3.0,39.0,1.26,3.0,44.0,False,True,False,True,False,2021,11,1319,5.0,2017
0,0,2022.0,592.0,4.0,27.0,1.02,4.0,21.0,False,False,False,False,False,2021,11,1319,3.0,591
1,0,2009.0,988.0,3.0,7.0,0.63,4.0,364.0,False,False,False,True,False,2021,11,1319,16.0,271
1,0,2017.0,1006.0,2.0,14.0,0.23,3.0,118.0,False,False,False,True,False,2021,11,1320,8.0,259
0,1,2008.0,1115.0,1.0,14.0,0.3,2.0,82.0,True,False,False,False,False,2021,11,1320,17.0,1337
1,1,2020.0,75.0,3.0,37.0,1.43,2.0,175.0,False,False,False,True,False,2021,11,1320,5.0,196
0,0,2018.0,555.0,2.0,2.0,0.37,3.0,84.0,False,True,False,True,False,2021,11,1320,7.0,249
1,1,2012.0,132.0,7.0,4.0,0.36,2.0,316.0,False,True,False,True,False,2021,11,1321,13.0,53
1,1,2009.0,647.0,8.0,3.0,0.08,5.0,26.0,False,True,False,True,False,2021,11,1322,16.0,53
0,0,2009.0,701.0,1.0,43.0,0.71,3.0,258.0,False,True,False,True,False,2021,11,1322,16.0,2418
0,1,2019.0,604.0,1.0,12.0,0.95,3.0,363.0,True,False,False,True,False,2021,11,1322,6.0,693
1,1,2009.0,943.0,3.0,9.0,0.8,5.0,365.0,True,False,False,True,False,2021,11,1322,16.0,144
1,0,2019.0,1047.0,2.0,27.0,0.3,4.0,311.0,False,True,False,True,False,2021,11,1323,6.0,3541
0,0,2016.0,1040.0,5.0,90.0,1.05,4.0,4.0,True,False,False,False,False,2021,11,1323,9.0,400
0,1,2005.0,245.0,3.0,4.0,0.24,3.0,338.0,False,False,False,False,False,2021,11,1323,20.0,1323
0,1,2015.0,238.0,3.0,7.0,0.6,4.0,34.0,True,False,False,False,False,2021,11,1323,10.0,138
1,0,2016.0,52.0,1.0,12.0,1.63,5.0,338.0,False,False,False,True,False,2021,11,1323,9.0,767
1,0,2004.0,270.0,1.0,4.0,0.67,4.0,365.0,False,True,False,True,False,2021,11,1323,21.0,519
0,0,2007.0,602.0,1.0,68.0,0.98,4.0,179.0,True,False,False,False,False,2021,11,1324,18.0,53
0,0,2007.0,626.0,5.0,18.0,0.27,5.0,220.0,False,False,False,False,False,2021,11,1324,18.0,400
1,0,2003.0,385.0,5.0,27.0,0.75,3.0,270.0,False,True,False,True,False,2021,11,1324,22.0,147
0,0,2017.0,913.0,7.0,21.0,1.41,5.0,179.0,False,False,False,False,False,2021,11,1324,8.0,76
0,1,2015.0,832.0,3.0,6.0,0.42,2.0,89.0,False,True,False,False,False,2021,11,1324,10.0,2418
0,0,2016.0,50.0,1.0,25.0,1.64,4.0,52.0,True,False,False,True,False,2021,11,1324,9.0,693
0,1,2017.0,718.0,2.0,4.0,0.8,4.0,247.0,False,True,False,True,False,2021,11,1324,8.0,2017
1,0,2015.0,476.0,2.0,5.0,0.6,2.0,59.0,False,False,False,True,False,2021,11,1325,10.0,1205
1,0,2020.0,671.0,1.0,76.0,1.26,3.0,179.0,True,False,False,True,False,2021,11,1325,5.0,47
1,1,2012.0,172.0,3.0,99.0,1.79,4.0,11.0,True,False,False,False,False,2021,11,1325,13.0,3541
0,0,2011.0,948.0,2.0,57.0,1.27,5.0,300.0,False,False,False,False,False,2021,11,1325,14.0,116
0,0,2022.0,877.0,2.0,13.0,0.31,2.0,335.0,False,False,False,True,False,2021,11,1325,3.0,3541
0,0,2003.0,1015.0,4.0,20.0,0.48,5.0,16.0,False,False,False,True,False,2021,11,1325,22.0,1026
0,1,2018.0,211.0,2.0,72.0,2.03,2.0,33.0,True,False,False,False,True,2021,11,1325,7.0,23
1,1,2007.0,626.0,4.0,3.0,0.1,4.0,357.0,False,True,False,True,False,2021,11,1325,18.0,2418
1,1,2021.0,698.0,1.0,59.0,2.34,3.0,289.0,True,False,False,True,False,2021,11,1325,4.0,1535
1,1,2019.0,124.0,2.0,14.0,0.48,2.0,48.0,False,True,False,False,False,2021,11,1325,6.0,279
0,1,2018.0,496.0,4.0,14.0,0.49,2.0,353.0,True,False,False,True,False,2021,11,1325,7.0,83
1,0,2004.0,114.0,1.0,3.0,0.11,5.0,365.0,False,False,False,True,False,2021,11,1325,21.0,7
0,0,2010.0,305.0,2.0,19.0,1.85,5.0,66.0,False,False,False,False,False,2021,11,1325,15.0,271
1,1,2011.0,57.0,1.0,1.0,0.25,5.0,351.0,False,True,False,True,False,2021,11,1325,14.0,1337
1,0,2008.0,311.0,1.0,6.0,0.72,2.0,287.0,True,False,False,False,False,2021,11,1325,17.0,811
1,0,2013.0,752.0,1.0,1.0,0.25,5.0,88.0,True,False,False,False,False,2021,11,1325,12.0,349
1,0,2018.0,907.0,1.0,7.0,1.32,4.0,338.0,True,False,False,True,False,2021,11,1325,7.0,12
0,0,2005.0,603.0,1.0,1.0,0.25,2.0,307.0,False,True,False,True,False,2021,11,1325,20.0,349
1,1,2011.0,209.0,6.0,2.0,0.33,2.0,211.0,True,False,False,True,False,2021,11,1326,14.0,692
0,0,2010.0,891.0,5.0,5.0,0.1,2.0,17.0,False,True,False,False,False,2021,11,1326,15.0,115
0,0,2010.0,714.0,3.0,34.0,0.54,3.0,185.0,False,True,False,False,False,2021,11,1326,15.0,222
1,1,2022.0,935.0,3.0,6.0,0.23,2.0,62.0,False,True,False,False,False,2021,11,1326,3.0,1535
1,0,2004.0,1054.0,1.0,15.0,1.11,4.0,23.0,False,False,False,True,False,2021,11,1326,21.0,693
1,0,2022.0,284.0,2.0,3.0,0.46,4.0,364.0,True,False,False,False,False,2021,11,1326,3.0,3541
1,0,2018.0,332.0,1.0,2.0,0.48,5.0,365.0,True,False,False,True,False,2021,11,1326,7.0,138
1,0,2017.0,683.0,1.0,27.0,0.36,2.0,172.0,True,False,False,True,False,2021,11,1327,8.0,59
1,0,2006.0,164.0,1.0,68.0,0.96,5.0,123.0,True,False,False,False,False,2021,11,1327,19.0,59
1,0,2007.0,947.0,7.0,68.0,1.01,2.0,175.0,True,False,False,False,False,2021,11,1327,18.0,3541
1,1,2018.0,152.0,7.0,1.0,0.25,5.0,161.0,True,False,False,True,False,2021,11,1327,7.0,67
1,1,2014.0,307.0,2.0,13.0,0.83,5.0,2.0,True,False,False,True,False,2021,11,1327,11.0,360
0,1,2015.0,72.0,4.0,17.0,0.15,4.0,242.0,False,True,False,False,False,2021,11,1328,10.0,323
0,0,2018.0,301.0,5.0,73.0,1.32,3.0,65.0,False,True,False,True,False,2021,11,1328,7.0,2017
0,1,2008.0,250.0,7.0,4.0,0.43,4.0,361.0,False,True,False,False,False,2021,11,1328,17.0,1337
0,0,2013.0,253.0,1.0,5.0,0.54,4.0,338.0,True,False,False,True,False,2021,11,1328,12.0,179
0,1,2006.0,863.0,1.0,2.0,0.4,4.0,57.0,False,True,False,True,False,2021,11,1328,19.0,137
1,1,2004.0,640.0,1.0,37.0,0.88,3.0,38.0,False,False,False,False,True,2021,11,1329,21.0,1205
0,0,2007.0,686.0,3.0,19.0,0.5,2.0,275.0,True,False,False,True,False,2021,11,1329,18.0,836
1,1,2010.0,760.0,3.0,5.0,0.14,5.0,61.0,False,False,False,False,True,2021,11,1329,15.0,152
1,0,2014.0,663.0,3.0,11.0,0.42,5.0,361.0,False,True,False,True,False,2021,11,1329,11.0,15
0,1,2018.0,803.0,1.0,26.0,1.95,3.0,28.0,True,False,False,True,False,2021,11,1329,7.0,1337
1,0,2019.0,310.0,1.0,67.0,2.05,3.0,33.0,False,True,False,True,False,2021,11,1330,6.0,349
1,1,2003.0,661.0,1.0,1.0,0.24,5.0,20.0,False,False,False,True,False,2021,11,1330,22.0,115
1,0,2019.0,621.0,2.0,7.0,0.28,5.0,359.0,False,True,False,True,False,2021,11,1330,6.0,76
1,0,2014.0,594.0,4.0,5.0,0.54,4.0,88.0,False,True,False,True,False,2021,11,1330,11.0,92
1,0,2011.0,1179.0,1.0,8.0,1.15,5.0,349.0,True,False,False,True,False,2021,11,1330,14.0,1535
0,0,2003.0,1094.0,4.0,1.0,0.24,3.0,225.0,False,False,False,True,False,2021,11,1330,22.0,348
1,0,2022.0,781.0,4.0,1.0,0.24,2.0,52.0,False,False,False,True,False,2021,11,1330,3.0,2418
1,0,2005.0,1162.0,7.0,34.0,0.33,2.0,352.0,False,False,False,True,False,2021,11,1331,20.0,3541
1,1,2011.0,1077.0,5.0,65.0,0.68,3.0,48.0,True,False,False,False,False,2021,11,1331,14.0,1382
1,1,2020.0,736.0,1.0,28.0,0.34,4.0,309.0,False,True,False,True,False,2021,11,1331,5.0,2017
1,0,2021.0,378.0,7.0,22.0,0.28,4.0,87.0,True,False,False,False,False,2021,11,1331,4.0,911
0,1,2013.0,1087.0,5.0,56.0,0.73,4.0,248.0,False,True,False,True,False,2021,11,1331,12.0,2017
1,1,2008.0,155.0,2.0,43.0,0.62,4.0,364.0,False,True,False,True,False,2021,11,1331,17.0,25
1,0,2016.0,1121.0,2.0,1.0,0.24,2.0,2.0,False,True,False,False,False,2021,11,1331,9.0,1323
0,1,2018.0,203.0,7.0,44.0,0.68,2.0,3.0,False,True,False,True,False,2021,11,1331,7.0,183
1,1,2018.0,348.0,1.0,5.0,0.2,5.0,267.0,False,True,False,True,False,2021,11,1331,7.0,767
0,1,2008.0,70.0,7.0,41.0,0.87,4.0,33.0,False,True,False,True,False,2021,11,1331,17.0,1470
1,1,2005.0,833.0,2.0,4.0,0.12,5.0,247.0,True,False,False,True,False,2021,11,1331,20.0,31
0,1,2015.0,438.0,1.0,6.0,0.2,4.0,179.0,True,False,False,True,False,2021,11,1331,10.0,118
1,1,2009.0,1162.0,2.0,10.0,0.41,4.0,39.0,False,True,False,True,False,2021,11,1331,16.0,591
1,0,2015.0,489.0,5.0,8.0,0.39,5.0,364.0,False,True,False,False,False,2021,11,1331,10.0,83
0,0,2006.0,67.0,2.0,38.0,1.89,5.0,86.0,False,True,False,False,False,2021,11,1331,19.0,692
0,0,2004.0,50.0,1.0,9.0,0.99,2.0,361.0,False,True,False,False,True,2021,11,1331,21.0,519
1,0,2015.0,288.0,2.0,9.0,0.44,5.0,180.0,False,True,False,True,False,2021,11,1331,10.0,45
1,0,2006.0,102.0,3.0,1.0,0.24,4.0,179.0,False,True,False,False,False,2021,11,1331,19.0,147
1,0,2013.0,473.0,1.0,15.0,1.41,4.0,13.0,False,True,False,True,False,2021,11,1331,12.0,2017
0,1,2013.0,75.0,1.0,30.0,1.95,5.0,22.0,True,False,False,True,False,2021,11,1331,12.0,693
1,1,2020.0,955.0,1.0,7.0,1.16,3.0,90.0,False,False,False,True,False,2021,11,1331,5.0,249
1,0,2021.0,809.0,3.0,1.0,0.24,5.0,365.0,False,True,False,False,False,2021,11,1331,4.0,249
0,1,2018.0,829.0,1.0,10.0,1.36,3.0,68.0,True,False,False,True,False,2021,11,1331,7.0,1337
0,0,2010.0,244.0,3.0,5.0,0.79,5.0,174.0,False,False,False,True,False,2021,11,1331,15.0,118
0,1,2006.0,853.0,1.0,2.0,0.43,3.0,341.0,False,True,False,False,False,2021,11,1331,19.0,1337
0,1,2012.0,395.0,1.0,2.0,0.48,4.0,351.0,False,False,False,True,False,2021,11,1331,13.0,3541
1,0,2018.0,1060.0,3.0,1.0,0.24,2.0,89.0,True,False,False,True,False,2021,11,1331,7.0,3541
0,1,2007.0,207.0,3.0,2.0,0.46,4.0,3.0,True,False,False,True,False,2021,11,1331,18.0,2017
0,1,2016.0,483.0,7.0,6.0,0.32,2.0,252.0,True,False,False,False,False,2021,10,1332,9.0,847
1,0,2013.0,643.0,1.0,26.0,0.35,2.0,360.0,False,True,False,False,False,2021,10,1332,12.0,3087
1,1,2022.0,872.0,2.0,85.0,1.33,3.0,57.0,False,True,False,False,False,2021,10,1332,3.0,116
1,1,2016.0,368.0,7.0,27.0,0.46,3.0,185.0,False,False,False,False,False,2021,10,1332,9.0,148
1,0,2010.0,264.0,6.0,11.0,0.26,3.0,70.0,True,False,False,True,False,2021,10,1332,15.0,37
0,0,2007.0,158.0,4.0,26.0,0.51,4.0,77.0,False,True,False,False,False,2021,10,1332,18.0,1470
0,0,2022.0,568.0,1.0,68.0,1.34,2.0,303.0,True,False,False,False,False,2021,10,1332,3.0,147
1,0,2008.0,1030.0,2.0,24.0,0.51,4.0,39.0,True,False,False,True,False,2021,10,1332,17.0,360
0,1,2003.0,54.0,2.0,78.0,1.85,2.0,14.0,False,False,False,True,False,2021,10,1332,22.0,253
1,0,2003.0,924.0,3.0,7.0,0.17,3.0,3.0,False,False,False,True,False,2021,10,1332,22.0,1337
0,1,2018.0,566.0,2.0,46.0,1.11,2.0,23.0,True,False,False,True,False,2021,10,1332,7.0,253
0,0,2009.0,539.0,1.0,5.0,0.12,3.0,291.0,False,True,False,True,False,2021,10,1332,16.0,1337
0,0,2003.0,676.0,2.0,2.0,0.37,4.0,153.0,False,True,False,False,False,2021,10,1332,22.0,31
0,1,2006.0,386.0,3.0,86.0,2.14,5.0,3.0,False,True,False,False,False,2021,10,1332,19.0,25
0,0,2005.0,1129.0,2.0,22.0,0.76,5.0,88.0,False,False,False,True,False,2021,10,1332,20.0,196
0,0,2011.0,87.0,3.0,32.0,1.07,3.0,42.0,False,False,False,True,False,2021,10,1332,14.0,47
0,0,2011.0,208.0,5.0,8.0,0.29,4.0,364.0,False,True,False,False,False,2021,10,1332,14.0,199
1,1,2019.0,360.0,3.0,4.0,0.43,2.0,85.0,False,False,False,False,False,2021,10,1332,6.0,811
0,1,2020.0,857.0,3.0,7.0,0.29,4.0,364.0,True,False,False,False,False,2021,10,1332,5.0,144
1,0,2014.0,538.0,3.0,25.0,1.06,4.0,87.0,False,True,False,False,False,2021,10,1332,11.0,76
0,1,2013.0,240.0,2.0,3.0,0.15,2.0,172.0,False,False,False,False,False,2021,10,1332,12.0,28
0,0,2014.0,172.0,2.0,6.0,0.34,5.0,36.0,False,False,False,False,False,2021,10,1332,11.0,1026
1,0,2015.0,180.0,3.0,9.0,1.1,2.0,93.0,False,True,False,False,False,2021,10,1332,10.0,144
1,1,2011.0,546.0,3.0,17.0,1.11,4.0,329.0,True,False,False,True,False,2021,10,1332,14.0,360
0,1,2004.0,900.0,4.0,9.0,0.81,5.0,345.0,False,False,False,False,False,2021,10,1332,21.0,56
1,0,2017.0,819.0,3.0,9.0,0.91,2.0,365.0,False,True,False,True,False,2021,10,1332,8.0,144
1,0,2014.0,732.0,1.0,9.0,0.74,5.0,22.0,False,False,False,True,False,2021,10,1332,11.0,693
0,1,2012.0,1079.0,1.0,7.0,0.59,3.0,53.0,False,True,False,True,False,2021,10,1332,13.0,693
0,0,2020.0,570.0,1.0,5.0,0.49,3.0,247.0,False,False,False,True,False,2021,10,1332,5.0,116
1,1,2008.0,1113.0,1.0,8.0,0.82,5.0,364.0,False,False,False,True,False,2021,10,1332,17.0,1535
1,1,2016.0,406.0,5.0,5.0,0.65,5.0,354.0,True,False,False,True,False,2021,10,1332,9.0,1535
0,1,2018.0,733.0,7.0,1.0,0.24,4.0,364.0,True,False,False,True,False,2021,10,1332,7.0,3541
1,1,2006.0,724.0,1.0,4.0,0.63,4.0,365.0,True,False,False,True,False,2021,10,1332,19.0,412
1,0,2015.0,967.0,1.0,6.0,1.02,4.0,90.0,True,False,False,False,False,2021,10,1332,10.0,335
1,0,2016.0,1021.0,4.0,2.0,0.41,4.0,33.0,False,True,False,True,False,2021,10,1332,9.0,1470
0,0,2015.0,741.0,1.0,3.0,0.56,3.0,179.0,True,False,False,True,False,2021,10,1332,10.0,519
1,1,2007.0,331.0,5.0,1.0,0.24,2.0,365.0,True,False,False,True,False,2021,10,1332,18.0,3541
1,0,2017.0,495.0,3.0,2.0,0.43,3.0,171.0,False,False,False,True,False,2021,10,1332,8.0,1470
0,1,2011.0,547.0,1.0,3.0,0.62,4.0,365.0,True,False,False,False,True,2021,10,1332,14.0,28
1,1,2009.0,812.0,2.0,38.0,0.83,5.0,305.0,False,True,False,False,False,2021,10,1333,16.0,116
1,1,2012.0,256.0,1.0,26.0,0.67,5.0,304.0,False,True,False,False,False,2021,10,1333,13.0,147
0,0,2015.0,912.0,1.0,14.0,0.48,3.0,264.0,False,False,True,False,False,2021,10,1333,10.0,519
1,1,2013.0,187.0,1.0,6.0,0.54,3.0,363.0,False,True,False,True,False,2021,10,1333,12.0,43
1,1,2004.0,741.0,2.0,41.0,2.07,4.0,90.0,False,True,False,False,False,2021,10,1333,21.0,116
0,1,2012.0,865.0,7.0,3.0,0.2,3.0,343.0,True,False,False,True,False,2021,10,1333,13.0,692
1,0,2006.0,261.0,7.0,4.0,0.37,2.0,20.0,True,False,False,True,False,2021,10,1333,19.0,47
0,1,2005.0,386.0,1.0,1.0,0.24,2.0,365.0,False,True,False,True,False,2021,10,1333,20.0,534
0,1,2017.0,195.0,6.0,2.0,0.36,5.0,24.0,False,False,False,False,False,2021,10,1333,8.0,1535
1,0,2003.0,252.0,1.0,1.0,0.24,5.0,246.0,False,False,False,True,False,2021,10,1333,22.0,8
1,0,2004.0,1072.0,1.0,8.0,0.25,3.0,133.0,False,False,False,False,False,2021,10,1334,21.0,102
1,0,2003.0,1160.0,1.0,2.0,0.41,4.0,365.0,True,False,False,True,False,2021,10,1334,22.0,199
1,1,2003.0,581.0,5.0,14.0,1.49,3.0,227.0,False,True,False,False,False,2021,10,1334,22.0,17
1,1,2016.0,690.0,4.0,3.0,0.42,2.0,310.0,False,True,False,False,False,2021,10,1334,9.0,260
0,0,2022.0,107.0,3.0,1.0,0.23,5.0,56.0,False,True,False,False,False,2021,10,1334,3.0,1535
1,0,2022.0,931.0,2.0,89.0,0.85,3.0,278.0,True,False,False,False,False,2021,10,1335,3.0,418
1,0,2004.0,1026.0,1.0,36.0,0.94,3.0,147.0,False,False,False,True,False,2021,10,1335,21.0,3541
1,1,2005.0,1011.0,3.0,8.0,0.86,3.0,62.0,False,True,False,True,False,2021,10,1335,20.0,74
1,0,2010.0,627.0,5.0,4.0,0.47,4.0,365.0,False,True,False,True,False,2021,10,1335,15.0,836
0,1,2020.0,1002.0,3.0,3.0,0.48,5.0,266.0,False,True,False,False,False,2021,10,1335,5.0,452
1,1,2022.0,803.0,3.0,5.0,0.77,3.0,133.0,True,False,False,True,False,2021,10,1335,3.0,59
1,1,2013.0,481.0,3.0,78.0,1.44,2.0,58.0,True,False,False,True,False,2021,10,1336,12.0,2418
